hromada_code,hromada,oblast_name,raion_name,lat_center,lon_center,distance_to_frontline_km,currently_occupied,as_of_date
UA35040050000013889,Великосеверинівська,Кіровоградська,Кропивницький,48.61031,32.228249,216.7,False,2026-09-09
UA35040070000034432,Гурівська,Кіровоградська,Кропивницький,48.0984525,33.0997636,103.6,False,2026-09-09
UA35040090000082553,Дмитрівська,Кіровоградська,Кропивницький,48.781361,32.715912,181.0,False,2026-09-09
UA35040110000055821,Долинська,Кіровоградська,Кропивницький,48.1164313,32.7638204,154.7,False,2026-09-09
UA35040130000021732,Знам’янська,Кіровоградська,Кропивницький,48.7199609,32.6659476,177.5,False,2026-09-09
UA35040150000097644,Катеринівська,Кіровоградська,Кропивницький,48.563087,32.098663,214.6,False,2026-09-09
UA35040170000065192,Кетрисанівська,Кіровоградська,Кропивницький,47.90897,32.172771,148.3,False,2026-09-09
UA35040190000012514,Компаніївська,Кіровоградська,Кропивницький,48.2497235,32.2043672,179.0,False,2026-09-09
UA35040210000014072,Кропивницька,Кіровоградська,Кропивницький,48.5105805,32.2656283,205.3,False,2026-09-09
UA35040230000015609,Новгородківська,Кіровоградська,Кропивницький,48.3658045,32.6572986,184.3,False,2026-09-09
UA35040250000048915,Олександрівська,Кіровоградська,Кропивницький,48.9656487,32.2383382,255.1,False,2026-09-09
UA35040270000084621,Первозванівська,Кіровоградська,Кропивницький,48.445049,32.306721,197.5,False,2026-09-09
UA35040290000046019,Соколівська,Кіровоградська,Кропивницький,48.473549,32.192291,203.1,False,2026-09-09
UA35040310000035890,Суботцівська,Кіровоградська,Кропивницький,48.6527798,32.5156646,178.4,False,2026-09-09
UA35040330000014430,Устинівська,Кіровоградська,Кропивницький,47.9576049,32.5361354,140.9,False,2026-09-09
UA35060010000018331,Ганнівська,Кіровоградська,Новоукраїнський,48.196823,31.896624,183.6,False,2026-09-09
UA35060030000099117,Глодоська,Кіровоградська,Новоукраїнський,48.45417,31.32271,208.8,False,2026-09-09
UA35060050000025668,Добровеличківська,Кіровоградська,Новоукраїнський,48.38791,31.17748,202.5,False,2026-09-09
UA35060070000071148,Злинська,Кіровоградська,Новоукраїнський,48.479229,31.54278,211.1,False,2026-09-09
UA35060090000091976,Маловисківська,Кіровоградська,Новоукраїнський,48.6404935,31.634205,229.2,False,2026-09-09
UA35060110000056063,Мар’янівська,Кіровоградська,Новоукраїнський,48.566271,31.855744,222.3,False,2026-09-09
UA35060130000087718,Новомиргородська,Кіровоградська,Новоукраїнський,48.7969701,31.6523837,246.6,False,2026-09-09
UA35060150000073710,Новоукраїнська,Кіровоградська,Новоукраїнський,48.3250616,31.522047,194.0,False,2026-09-09
UA35060170000071056,Піщанобрідська,Кіровоградська,Новоукраїнський,48.284325,31.31205,190.0,False,2026-09-09
UA35060190000079777,Помічнянська,Кіровоградська,Новоукраїнський,48.243309,31.4037217,185.0,False,2026-09-09
UA35060210000019042,Рівнянська,Кіровоградська,Новоукраїнський,48.2450076,31.7477038,185.9,False,2026-09-09
UA35060230000086264,Смолінська,Кіровоградська,Новоукраїнський,48.6014602,31.2957107,225.3,False,2026-09-09
UA35060250000057436,Тишківська,Кіровоградська,Новоукраїнський,48.492229,30.932384,217.0,False,2026-09-09
UA35080010000032386,Великоандрусівська,Кіровоградська,Олександрійський,49.057732,32.949711,199.6,False,2026-09-09
UA35080030000042560,Новопразька,Кіровоградська,Олександрійський,48.5691102,32.9043787,153.7,False,2026-09-09
UA35080050000038829,Олександрійська,Кіровоградська,Олександрійський,48.670609,33.1169742,155.5,False,2026-09-09
UA35080070000016791,Онуфріївська,Кіровоградська,Олександрійський,48.9046489,33.4472744,171.2,False,2026-09-09
UA35080090000078673,Пантаївська,Кіровоградська,Олександрійський,48.6776501,32.8970803,164.1,False,2026-09-09
UA35080110000063919,Петрівська,Кіровоградська,Олександрійський,48.33607,33.26626,117.5,False,2026-09-09
UA35080130000048304,Попельнастівська,Кіровоградська,Олександрійський,48.6592675,33.7216381,139.7,False,2026-09-09
UA35080150000074379,Приютівська,Кіровоградська,Олександрійський,48.721619,33.067471,162.2,False,2026-09-09
UA35080170000077673,Світловодська,Кіровоградська,Олександрійський,49.04537,33.20721,191.4,False,2026-09-09
UA44020010000067642,Алчевська,Луганська,Алчевський,48.4806933,38.792133294414555,68.6,True,2026-09-09
UA44020030000055937,Зимогір’ївська,Луганська,Алчевський,48.5782151,38.9451299,79.1,True,2026-09-09
UA44020050000061272,Кадіївська,Луганська,Алчевський,48.5595971,38.6499847,78.6,True,2026-09-09
UA44040010000091230,Довжанська,Луганська,Довжанський,48.0811324,39.642561,11.2,True,2026-09-09
UA44040030000034083,Сорокинська,Луганська,Довжанський,48.2951439,39.7296772,8.4,True,2026-09-09
UA44060010000059164,Луганська,Луганська,Луганський,48.64418345,39.49485081756206,12.8,True,2026-09-09
UA44060030000019360,Лутугинська,Луганська,Луганський,48.4008342,39.1981259,41.4,True,2026-09-09
UA44060050000028333,Молодогвардійська,Луганська,Луганський,48.3459067,39.6524188,14.0,True,2026-09-09
UA44080010000030435,Антрацитівська,Луганська,Ровеньківський,48.1164285,39.0886375,27.4,True,2026-09-09
