hromada_code,hromada_name,oblast_name,raion_name,type,lat_center,lon_center,n_settlements,square,total_popultaion_2022,urban_pct,mountain_hromada,near_seas,distance_to_russia_belarus,distance_to_eu,sum_osbb_2020,train_station,occipied_before_2022,war_zone_10_10_2022,distance_to_frontline_km,currently_occupied,frontline_as_of_date,oblast_attack_events_last8wk,oblast_attack_events_since_2025,attacks_as_of_week,documented_powerplant_damage_score,documented_powerplant_damage_basis,documented_powerplant_facilities,oblast_documented_facilities,frontline_occupation_flag,outage_strike_component_norm,outage_risk_proxy
UA56080190000032614,Старосільська,Рівненська,Сарненський,сільська,51.612049,27.130051,4,274.5,6952,0,NA,NA,7.70238928662962,223.551785830093,NA,0,0,0,643.8,False,2026-09-09,1,19,2026-08-29,0,none,,,0,0.0006,0.0001
UA56080210000074337,Степанська,Рівненська,Сарненський,селищна,51.1331321,26.3058758,10,222.8,7085,0.573323923782639,NA,NA,75.0794987922755,153.977856737683,NA,0,0,0,633.2,False,2026-09-09,1,19,2026-08-29,0,none,,,0,0.0006,0.0001
UA59020010000024157,Бочечківська,Сумська,Конотопський,сільська,51.30048,33.429016,13,380.1,4287,0,NA,NA,55.8543586302341,578.768389079385,NA,0,0,0,66.2,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59020030000072865,Буринська,Сумська,Конотопський,міська,51.1960431,33.8288042,50,897.6,19678,0.41655656062608,NA,NA,29.0237343025034,595.494125488816,5,1,0,1,39.2,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59020050000012539,Дубов’язівська,Сумська,Конотопський,селищна,51.132481,33.37846,33,525.9,9733,0.234460084249461,NA,NA,61.1907645120655,565.310127925218,NA,1,0,0,71.4,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59020070000032449,Конотопська,Сумська,Конотопський,міська,51.2397495,33.206675,4,100.8,87403,0.955836756175417,NA,NA,71.329950417199,562.242039536306,22,1,0,0,81.7,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59020090000085438,Кролевецька,Сумська,Конотопський,міська,51.5548654,33.3875984,74,1283,35033,0.631147774955042,NA,NA,49.4019010181199,593.183251977301,2,1,0,0,65.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59020110000066430,Новослобідська,Сумська,Конотопський,сільська,51.3749282,34.132125,37,517.4,4890,0,NA,NA,7.18444959488069,623.966019809727,NA,0,0,1,20.7,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59020130000060377,Попівська,Сумська,Конотопський,сільська,51.252941,33.124119,44,893.2,13026,0,NA,NA,77.020506808928,558.441251060202,1,1,0,0,87.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59020150000078955,Путивльська,Сумська,Конотопський,міська,51.3359821,33.8715451,56,588.5,20358,0.731211317418214,NA,NA,25.7260206167639,606.426882256941,19,1,0,0,36.0,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040010000075530,Боромлянська,Сумська,Охтирський,сільська,50.619511,34.967079,12,305.7,4920,0,NA,NA,30.0735869535046,636.115047671256,NA,0,0,0,31.1,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040030000060142,Великописарівська,Сумська,Охтирський,селищна,50.4253238,35.4838569,24,513.6,10009,0.392446797881906,NA,NA,5.37236592484893,661.563495213041,NA,0,0,1,25.6,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040050000033127,Грунська,Сумська,Охтирський,сільська,50.237522,34.606243,17,243,5271,0,NA,NA,67.2290714745739,595.943762533599,NA,0,0,0,73.4,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040070000045520,Кириківська,Сумська,Охтирський,селищна,50.337784,35.143055,14,270.9,6064,0.428924802110818,NA,NA,28.9648962502809,635.51527455287,NA,1,0,0,40.0,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040090000041737,Комишанська,Сумська,Охтирський,сільська,50.303745,34.472309,15,131,2988,0,NA,NA,71.9021043343072,589.951837986234,NA,0,0,0,94.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040110000026694,Охтирська,Сумська,Охтирський,міська,50.3115386,34.8868923,11,82.8,47642,0.979387935015323,NA,NA,45.8325033231105,617.518329728382,53,0,0,1,53.2,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040130000041676,Тростянецька,Сумська,Охтирський,міська,50.48046,34.96467,38,788.1,28107,0.695342797167965,NA,NA,32.058924840624,629.757894023524,4,0,0,1,37.0,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040150000076482,Чернеччинська,Сумська,Охтирський,сільська,50.308109,34.80949,32,586.8,9576,0,NA,NA,50.7913114207896,612.272530646203,NA,0,0,0,57.4,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59040170000054314,Чупахівська,Сумська,Охтирський,селищна,50.379852,34.584534,22,273.7,5530,0.391320072332731,NA,NA,61.2068375755711,600.601784012947,NA,0,0,0,83.9,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59060010000042952,Андріяшівська,Сумська,Роменський,сільська,50.563202,33.381611,34,605.5,8368,0,NA,NA,98.1573403914553,532.947218766687,NA,0,0,0,104.6,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59060030000069916,Вільшанська,Сумська,Роменський,сільська,50.819687,34.022835,22,260.6,4521,0,NA,NA,50.5929417368919,586.220024003468,NA,0,0,0,55.1,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59060050000060884,Коровинська,Сумська,Роменський,сільська,50.809021,33.767509,20,192.5,3631,0,NA,NA,60.1735145568489,569.882366181371,NA,0,0,0,66.2,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59060070000040784,Липоводолинська,Сумська,Роменський,селищна,50.5637857,33.7990004,40,587.7,12499,0.399311944955596,NA,NA,83.0096409145625,559.198699241474,2,0,0,0,87.6,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59060090000012687,Недригайлівська,Сумська,Роменський,селищна,50.8358991,33.8782826,53,583.8,13946,0.5773698551556,NA,NA,53.7076673995664,578.140603371278,NA,0,0,0,59.0,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59060110000049734,Роменська,Сумська,Роменський,міська,50.74207,33.4877,75,969.1,54264,0.695949432404541,NA,NA,78.0092737583115,549.074898218454,68,0,0,0,85.5,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59060130000041204,Синівська,Сумська,Роменський,сільська,50.540791,34.091232,28,295.4,4575,0,NA,NA,79.0213822207659,576.521484877036,NA,0,0,0,82.5,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59060150000055022,Хмелівська,Сумська,Роменський,сільська,50.881458,33.491482,25,387.5,5705,0,NA,NA,66.9889761263143,557.086490446586,NA,0,0,0,75.6,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080010000078468,Бездрицька,Сумська,Сумський,сільська,50.8669963,34.9476605,4,77.9,3425,0,NA,NA,26.8131550801561,646.693017267945,NA,0,0,0,26.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080030000075526,Білопільська,Сумська,Сумський,міська,51.1460449,34.3121992,54,543.2,22579,0.690907480402144,NA,NA,10.2840201434982,621.499721411598,5,0,0,1,13.6,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080050000061215,Верхньосироватська,Сумська,Сумський,сільська,50.831184,34.94207,10,176.7,6018,0,NA,NA,29.7506850313606,644.572178309682,NA,0,0,0,30.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080070000062635,Ворожбянська,Сумська,Сумський,міська,51.1722411,34.2245008,13,147.9,8114,0.822528962287404,NA,NA,9.28402013156128,617.67178510043,38,1,0,1,15.1,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080090000092991,Краснопільська,Сумська,Сумський,селищна,50.7712539,35.2563391,43,972.1,20421,0.470398119582782,NA,NA,11.4433750251023,661.648801120858,NA,0,0,1,9.5,False,2026-09-09,1375,16216,2026-08-29,0,none,,,1,0.7183,0.1937
UA59080110000034361,Лебединська,Сумська,Сумський,міська,50.5814148,34.4761301,125,1646.5,41421,0.576808865068444,NA,NA,64.5506246313877,602.913205471902,17,0,0,0,66.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080130000022249,Миколаївська,Сумська,Сумський,селищна,50.9395138,34.3729195,42,521.2,11970,0.530409356725146,NA,NA,33.5209551304761,614.161142318157,1,0,0,0,35.6,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080150000013842,Миколаївська,Сумська,Сумський,сільська,50.9395138,34.3729195,26,270.7,6685,0,NA,NA,33.5209551304761,614.161142318157,0,0,0,1,35.6,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080170000056499,Миропільська,Сумська,Сумський,сільська,51.0273334,35.2470264,10,301.1,4172,0,NA,NA,3.11229842826505,673.262151010693,NA,0,0,1,5.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,1,0.7183,0.1937
UA59080190000095280,Нижньосироватська,Сумська,Сумський,сільська,50.784302,34.829411,5,165,5782,0,NA,NA,39.1103162108138,635.166592953507,NA,0,0,0,37.0,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080210000075243,Річківська,Сумська,Сумський,сільська,51.1202488,34.4951996,17,230.2,4065,0,NA,NA,13.6363475463258,631.222285779513,NA,0,0,0,17.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080230000084731,Садівська,Сумська,Сумський,сільська,50.881664,34.71088,33,324.7,10000,0.2699,NA,NA,32.2331155827122,632.397674873138,12,0,0,0,27.8,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080250000082875,Степанівська,Сумська,Сумський,селищна,50.9417042,34.6422099,18,192.7,10787,0.491424863261333,NA,NA,26.0784950264366,631.048085079603,3,0,0,0,24.6,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080270000073662,Сумська,Сумська,Сумський,міська,50.9119775,34.8027723,21,349,267046,0.960411314904548,NA,NA,28.618596705575,639.66751112118,279,1,0,0,23.0,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59080290000021284,Хотінська,Сумська,Сумський,селищна,51.0786763,34.78001,14,241.5,6096,0.375656167979003,NA,NA,10.4093434375391,646.570648974555,NA,0,0,1,6.1,False,2026-09-09,1375,16216,2026-08-29,0,none,,,1,0.7183,0.1937
UA59080310000049988,Юнаківська,Сумська,Сумський,сільська,51.1227143,35.032302,15,343.3,5735,0,NA,NA,7.65198679173129,664.476890764078,NA,0,0,1,1.0,True,2026-09-09,1375,16216,2026-08-29,0,none,,,1,0.7183,0.1937
UA59100010000064812,Березівська,Сумська,Шосткинський,сільська,51.7311446,33.8753315,21,463.1,4764,0,NA,NA,15.8475328516336,631.853399679707,NA,0,0,0,29.1,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100030000078744,Глухівська,Сумська,Шосткинський,міська,51.67831,33.9093,25,453.6,37931,0.838074398249453,NA,NA,11.8640043042681,630.255485871841,26,0,0,1,27.1,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100050000059594,Дружбівська,Сумська,Шосткинський,міська,52.0476694,33.9429257,12,126.6,5295,0.850613786591124,NA,NA,8.53534645915388,657.032587185356,10,0,0,1,35.3,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100070000019079,Есманьська,Сумська,Шосткинський,селищна,51.767231,34.06345,29,551,5429,0.238165407994106,NA,NA,9.74175012226686,644.660132204333,NA,0,0,1,17.0,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100090000041284,Зноб-Новгородська,Сумська,Шосткинський,селищна,52.264019,33.598251,29,529.9,4690,0.390191897654584,NA,NA,4.98921763745078,654.274977717948,NA,0,0,1,68.8,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100110000012703,Свеська,Сумська,Шосткинський,селищна,51.94816,33.93299,17,296.5,8282,0.746921033566771,NA,NA,12.8655639115099,649.634601636384,0,0,0,1,30.5,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100130000041016,Середино-Будська,Сумська,Шосткинський,міська,52.1886906,34.0306022,34,592.9,10308,0.668218859138533,NA,NA,1.43517622536966,671.522804079901,NA,0,0,1,42.7,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100150000074932,Шалигинська,Сумська,Шосткинський,селищна,51.575661,34.099838,10,275.6,4131,0.538852578068264,NA,NA,6.15877508033248,634.414780739641,1,0,0,1,20.5,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100170000093676,Шосткинська,Сумська,Шосткинський,міська,51.8643223,33.4728213,38,1255.8,90591,0.86681899967988,NA,NA,45.5372115693934,619.17379683314,22,1,0,1,59.0,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA59100190000010734,Ямпільська,Сумська,Шосткинський,селищна,51.9481126,33.778454,32,521.1,8011,0.539757832979653,NA,NA,22.6922322343478,641.323500704681,2,1,0,0,43.7,False,2026-09-09,1375,16216,2026-08-29,0,none,,,0,0.7183,0.1437
UA61020010000028670,Борсуківська,Тернопільська,Кременецький,сільська,49.88651,25.98335,11,152.1,6235,0,NA,NA,210.233927289279,152.055493077457,NA,0,0,0,550.1,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61020030000060484,Великодедеркальська,Тернопільська,Кременецький,сільська,50.0265257,26.1233693,13,164.6,6228,0,NA,NA,191.933881170985,155.273829707916,NA,0,0,0,552.7,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61020050000098539,Вишнівецька,Тернопільська,Кременецький,селищна,49.90162,25.75127,28,322.4,17267,0.184108414895465,NA,NA,216.126204047209,136.363446929536,2,0,0,0,564.0,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61020070000092368,Кременецька,Тернопільська,Кременецький,міська,50.0960966,25.7260783,44,522.9,41611,0.49208142077816,NA,NA,196.568529608478,126.035166200884,38,0,0,0,579.1,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61020090000020422,Лановецька,Тернопільська,Кременецький,міська,49.8734191,26.0780148,41,479,21442,0.383126574013618,NA,NA,208.863962872149,158.828844199215,14,0,0,0,543.9,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61020110000084342,Лопушненська,Тернопільська,Кременецький,сільська,49.92222,25.46734,11,143.7,5110,0,NA,NA,211.392522260671,117.405534170509,NA,0,0,0,581.4,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61020130000037505,Почаївська,Тернопільська,Кременецький,міська,50.0017638,25.5110926,12,217.2,17704,0.43114550384094,NA,NA,205.25906324622,116.022770803775,NA,0,0,0,584.4,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61020150000036935,Шумська,Тернопільська,Кременецький,міська,50.1183638,26.1186214,44,632,24466,0.216627156053298,NA,NA,182.772687151593,151.631940686792,2,0,0,0,559.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040010000042862,Байковецька,Тернопільська,Тернопільський,сільська,49.5529251,25.6621317,15,161.2,12054,0,NA,NA,253.606875023736,152.615996799743,2,0,0,0,546.0,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040030000060956,Бережанська,Тернопільська,Тернопільський,міська,49.4450296,24.938854,21,242.5,26259,0.65269050611219,NA,NA,245.392394578006,126.900969282881,139,0,0,0,583.4,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040050000096355,Білецька,Тернопільська,Тернопільський,сільська,49.5852204,25.57982,10,137.6,10735,0,NA,NA,248.382273821186,145.752490049599,2,0,0,0,553.0,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040070000079091,Великоберезовицька,Тернопільська,Тернопільський,селищна,49.5019863,25.6112886,13,202,23086,0.372173611712726,NA,NA,257.699739423304,153.518711532718,22,0,0,0,545.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040090000047241,Великобірківська,Тернопільська,Тернопільський,селищна,49.5244111,25.7547038,4,65.4,5944,0.567799461641992,NA,NA,253.701342092372,154.259769890492,1,0,0,0,538.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040110000010646,Великогаївська,Тернопільська,Тернопільський,сільська,49.525681,25.638309,15,142.5,11133,0,NA,NA,256.185490918747,153.24784760079,2,0,0,0,545.7,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040130000085402,Залозецька,Тернопільська,Тернопільський,селищна,49.8022871,25.3836982,18,247,10402,0.240146125745049,NA,NA,220.505724877786,119.813664148116,NA,0,0,0,578.3,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040150000098181,Збаразька,Тернопільська,Тернопільський,міська,49.6607393,25.7768485,54,590.8,38415,0.347416373812313,NA,NA,239.238550243277,151.900681930859,41,0,0,0,546.2,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040170000086062,Зборівська,Тернопільська,Тернопільський,міська,49.6645222,25.1386197,53,466.9,19017,0.348162170689383,NA,NA,227.72383776176,116.410344550302,9,1,0,0,584.2,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040190000027979,Золотниківська,Тернопільська,Тернопільський,сільська,49.29256,25.37567,21,284.2,7498,0,NA,NA,272.459458812208,141.720414540655,NA,0,0,0,547.6,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040210000084270,Іванівська,Тернопільська,Тернопільський,сільська,49.27608,25.82851,5,109.5,4024,0,NA,NA,277.251941201466,126.349639022248,NA,0,0,0,518.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040230000060213,Козівська,Тернопільська,Тернопільський,селищна,49.4332743,25.1484661,36,428,24732,0.353792657286107,NA,NA,252.224985774416,136.510344656969,22,0,0,0,569.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040250000021345,Козлівська,Тернопільська,Тернопільський,селищна,49.55658,25.33962,5,95.4,4351,0.404045047115606,NA,NA,244.17225956876,135.118106276104,1,0,0,0,565.5,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040270000064661,Купчинецька,Тернопільська,Тернопільський,сільська,49.45084,25.35645,8,97.6,3759,0,NA,NA,255.531559902945,144.516899773102,NA,0,0,0,558.1,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040290000047781,Микулинецька,Тернопільська,Тернопільський,селищна,49.39968,25.60261,20,239.4,16974,0.319429716036291,NA,NA,267.738040702157,145.042615212179,14,0,0,0,540.0,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040310000059301,Нараївська,Тернопільська,Тернопільський,сільська,49.5298,24.775539,18,218.1,6656,0,NA,NA,232.490694690823,112.789609687105,NA,0,0,0,598.4,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040330000096161,Озернянська,Тернопільська,Тернопільський,сільська,49.627991,25.33173,13,167.6,6980,0,NA,NA,236.624905956469,129.181373552075,NA,0,0,0,570.4,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040350000078247,Підволочиська,Тернопільська,Тернопільський,селищна,49.531358,26.1440799,23,350.6,18356,0.415776857703203,NA,NA,242.888086560574,145.618138706497,5,1,0,0,516.4,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040370000060170,Підгаєцька,Тернопільська,Тернопільський,міська,49.2680238,25.1361578,36,474.9,16236,0.160692288741069,NA,NA,268.947683249095,149.046931507781,4,0,0,0,561.2,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040390000066619,Підгороднянська,Тернопільська,Тернопільський,сільська,49.5386922,25.5198852,7,123.7,7278,0,NA,NA,251.195709980213,145.8863985295,1,0,0,0,553.6,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040410000065219,Саранчуківська,Тернопільська,Тернопільський,сільська,49.35676,24.98428,19,222.2,6308,0,NA,NA,255.734622006707,136.999673732385,NA,0,0,0,575.6,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040430000018305,Скалатська,Тернопільська,Тернопільський,міська,49.4247925,25.9775084,16,224.3,13143,0.284486038195237,NA,NA,258.007136960602,137.933382594783,2,0,0,0,519.0,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040450000064468,Скориківська,Тернопільська,Тернопільський,сільська,49.59949,26.13888,23,262.8,8105,0,NA,NA,235.822273758508,153.055909410048,NA,0,0,0,521.3,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040470000038207,Теребовлянська,Тернопільська,Тернопільський,міська,49.2960742,25.692491,28,440.7,30293,0.436602515432608,NA,NA,278.812205216854,131.916176857816,33,1,0,0,528.3,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61040490000035010,Тернопільська,Тернопільська,Тернопільський,міська,49.5557716,25.591886,11,166.7,227619,0.9885115038727,NA,NA,251.706199126038,148.527293350609,533,1,0,0,550.4,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060010000070653,Білобожницька,Тернопільська,Чортківський,сільська,49.0487543,25.6754577,18,269.8,10642,0,NA,NA,304.831045457651,107.416714041815,NA,0,0,0,515.0,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060030000070527,Більче-Золотецька,Тернопільська,Чортківський,сільська,48.7752966,25.8779034,7,103.9,3918,0,NA,NA,328.509037602107,73.6230293004046,1,0,0,0,487.3,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060050000068464,Борщівська,Тернопільська,Чортківський,міська,48.8025557,26.0401871,26,411.4,28717,0.370233659504823,NA,NA,321.18558986042,71.5626534272076,29,0,0,0,478.3,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060070000098188,Бучацька,Тернопільська,Чортківський,міська,49.0630503,25.389969,37,524.2,37323,0.326099188168154,NA,NA,296.837971745617,119.756292214969,47,0,0,0,533.9,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060090000060396,Васильковецька,Тернопільська,Чортківський,сільська,49.09275,26.07502,9,170.1,7941,0,NA,NA,290.393040202459,101.081037115609,NA,0,0,0,492.7,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060110000078824,Гримайлівська,Тернопільська,Чортківський,селищна,49.33205,26.00979,25,330.9,9334,0.187808013713306,NA,NA,266.981447299948,127.466525688661,NA,0,0,0,511.4,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060130000045755,Гусятинська,Тернопільська,Чортківський,селищна,49.0707755,26.1996027,17,245.8,15413,0.456368001038085,NA,NA,289.16877291377,95.4232963434659,25,0,0,0,483.7,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060150000032895,Заводська,Тернопільська,Чортківський,селищна,48.9995988,25.8551013,6,90.4,6758,0.488310150932228,NA,NA,305.608499993966,96.9214924867744,21,0,0,0,500.9,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060170000051011,Заліщицька,Тернопільська,Чортківський,міська,48.6402658,25.735898,30,351.9,26607,0.335550794903597,NA,NA,346.316524966485,67.145419802785,43,1,0,0,489.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060190000016283,Золотопотіцька,Тернопільська,Чортківський,селищна,48.90907,25.34271,15,160.4,15076,0.156540196338551,NA,NA,311.590466813698,108.636936058514,NA,0,0,0,528.9,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060210000021722,Іване-Пустенська,Тернопільська,Чортківський,сільська,48.6450356,26.1868312,4,80.4,4754,0,NA,NA,333.919193320183,51.556520393861,NA,0,0,0,460.5,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060230000067504,Колиндянська,Тернопільська,Чортківський,сільська,48.96229,25.95314,8,155.8,6488,0,NA,NA,307.244342606153,90.4292679852241,NA,0,0,0,492.7,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060250000062700,Копичинецька,Тернопільська,Чортківський,міська,49.1068616,25.9085276,12,171,12959,0.501736245080639,NA,NA,293.062118825767,106.663901591032,10,1,0,0,503.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060270000084790,Коропецька,Тернопільська,Чортківський,селищна,48.9331,25.17414,8,87.1,5872,0.512261580381471,NA,NA,304.705016520407,113.693223050216,1,0,0,0,541.1,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060290000038953,Мельнице-Подільська,Тернопільська,Чортківський,селищна,48.60626,26.16428,22,244.4,16295,0.220681190549248,NA,NA,338.535053838073,47.9407691551218,NA,0,0,0,460.0,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060310000061998,Монастириська,Тернопільська,Чортківський,міська,49.0908395,25.1717816,40,471.4,19025,0.282785808147175,NA,NA,288.218147359707,131.00249276507,3,0,0,0,549.3,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060330000041227,Нагірянська,Тернопільська,Чортківський,сільська,48.9362519,25.7400693,12,180.9,8478,0,NA,NA,314.97617263947,94.1634019066828,NA,0,0,0,504.7,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060350000024021,Скала-Подільська,Тернопільська,Чортківський,селищна,48.846608,26.2016053,15,184.9,10062,0.406877360365732,NA,NA,312.416814475203,72.374287747609,NA,0,0,0,470.5,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060370000081851,Товстенська,Тернопільська,Чортківський,селищна,48.84487,25.72586,26,338.8,18074,0.174615469735532,NA,NA,324.922121197949,85.9408652902533,1,0,0,0,500.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060390000013361,Трибухівська,Тернопільська,Чортківський,сільська,49.0436328,25.45807,7,118.7,8627,0,NA,NA,300.515231050384,115.139033841212,NA,0,0,0,528.5,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
